Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Source_Playlist,Artist1,Artist2,Artist3,Artist4,Artist5,Artist6
spotify:track:5iu9KRv61MO51QPGAzcaFl,Trouchkik,Adheka Libik,Vipa,2017-01-01,179330,18,False,o521z02pw23ivep6jemptk48g,2024-01-16T22:08:44Z,arabic hip hop,Debo,0.537,0.559,9,-9.865,0,0.317,0.546,0.00252,0.19,0.512,81.256,4,tuna_hip_hop,Vipa,,,,,
spotify:track:0cc7X5CV85R92ORZfiezjh,Water,INFAMOUS,Wingz,2020-10-27,148700,0,True,o521z02pw23ivep6jemptk48g,2024-01-28T13:16:42Z,arabic hip hop,Pas Comme Eux Records,0.646,0.636,7,-6.363,1,0.29,0.253,0.0,0.206,0.575,111.783,4,tuna_hip_hop,Wingz,,,,,
spotify:track:7pbBiHace4eaL1avf9rNOE,Gotenks SSJ3,ALMOST FAMOUS,"Pas Comme Eux,Fossa,XIIVI",2022-10-31,203032,1,True,o521z02pw23ivep6jemptk48g,2024-01-28T13:39:06Z,arabic hip hop,Pas Comme Eux Records,0.54,0.431,11,-16.11,0,0.466,0.142,0.0,0.235,0.712,77.675,4,tuna_hip_hop,Pas Comme Eux,Fossa,XIIVI,,,
spotify:track:48gsdus2h9dB7ef2kCfZmn,Relajate,Soda,BAXV,2022-04-11,137102,5,True,o521z02pw23ivep6jemptk48g,2024-01-28T13:43:47Z,arabic hip hop,TBRL,0.843,0.428,3,-12.253,0,0.42,0.287,0.0,0.14,0.771,148.005,4,tuna_hip_hop,BAXV,,,,,
spotify:track:5GHFI50W234QBtui2Kdwsd,NIMROU 9,مم.. ماكلة؟,"Omara,1da-Toul",2023-12-25,199877,4,True,o521z02pw23ivep6jemptk48g,2024-01-28T15:19:18Z,arabic hip hop,Methlab,0.752,0.83,7,-3.031,1,0.408,0.0211,0.0,0.124,0.419,154.053,4,tuna_hip_hop,Omara,1da-Toul,,,,
spotify:track:6uKP7tJVrAMiFSXC0Ld43C,Kaftejistein,مم.. ماكلة؟,"Omara,dopeman,1da-Toul",2023-12-25,135454,5,True,o521z02pw23ivep6jemptk48g,2024-01-28T15:39:57Z,arabic hip hop,Methlab,0.548,0.658,2,-10.006,1,0.512,0.616,0.0,0.218,0.816,134.857,4,tuna_hip_hop,Omara,dopeman,1da-Toul,,,
spotify:track:6FdXUFCdk2oTBltsS216gC,Sur La Tête De Ma Mère,Sur La Tête De Ma Mère,Soldjvt,2023-12-31,183867,16,True,o521z02pw23ivep6jemptk48g,2024-01-28T17:03:25Z,arabic hip hop,3018855 Records DK,0.874,0.486,11,-7.835,0,0.322,0.395,7.4e-06,0.0987,0.479,128.053,4,tuna_hip_hop,Soldjvt,,,,,
spotify:track:1v86tsarIMaJEBLgjFBYni,Senya,Flouss w Massayeb,"Soldjvt,Sc Papi",2021-10-01,180948,21,True,o521z02pw23ivep6jemptk48g,2024-01-28T17:12:12Z,arabic hip hop,!,0.708,0.557,5,-8.969,1,0.222,0.811,0.0,0.0909,0.353,116.91,4,tuna_hip_hop,Soldjvt,Sc Papi,,,,
spotify:track:1e8VGrS6sWASXu4pdiMac1,Kifech Twali Rappeur,Kifech Twali Rappeur,Mizo-H,2024-01-21,154838,13,False,o521z02pw23ivep6jemptk48g,2024-02-10T18:24:15Z,arabic hip hop,Mizo-H,0.904,0.654,5,-7.743,0,0.17,0.357,0.0,0.0809,0.523,123.996,4,tuna_hip_hop,Mizo-H,,,,,
spotify:track:1TcFOXibnFq9eQY2rh0YlA,Wili,Wili,Dhalma,2024-01-09,175647,28,False,o521z02pw23ivep6jemptk48g,2024-02-11T21:49:23Z,arabic hip hop,3270968 Records DK,0.596,0.499,1,-8.072,0,0.164,0.288,0.00199,0.12,0.543,170.025,4,tuna_hip_hop,Dhalma,,,,,
spotify:track:1FIiK9Jopfx8ERurR7G3k1,d e c e m b e r,DECEMBER,Soldjvt,2021-12-03,187775,25,False,o521z02pw23ivep6jemptk48g,2024-02-12T02:29:11Z,arabic hip hop,!,0.603,0.574,0,-7.878,0,0.465,0.0468,2.74e-05,0.301,0.306,73.974,4,tuna_hip_hop,Soldjvt,,,,,
spotify:track:5Btze40Ws8xg2IJNJkjmNl,NEVER BEEN SOBER,GOLDEN GOD,"Pas Comme Eux,$MXTI,XIIVI,BAXV,20fyee",2023-12-01,201577,0,True,o521z02pw23ivep6jemptk48g,2024-02-12T23:29:27Z,arabic hip hop,Pas Comme Eux Records,0.572,0.602,2,-8.097,1,0.348,0.00776,2.18e-06,0.0893,0.621,110.069,4,tuna_hip_hop,Pas Comme Eux,$MXTI,XIIVI,BAXV,20fyee,
spotify:track:3Zz4zL2wiGhkYZu8GizTvN,Tawla - Freestyle,NAKAHET,"Omara,1da-Toul",2021-02-11,98940,0,True,o521z02pw23ivep6jemptk48g,2024-02-12T23:33:05Z,arabic hip hop,Meth Lab,0.835,0.761,7,-7.883,1,0.3,0.267,0.0,0.226,0.486,92.043,4,tuna_hip_hop,Omara,1da-Toul,,,,
spotify:track:75UCyzkq6aSDJWRw9rXUYx,UP,GOLDEN GOD,"Pas Comme Eux,$MXTI,XIIVI,Snoopy the highest",2023-12-01,195539,0,True,o521z02pw23ivep6jemptk48g,2024-02-12T23:34:49Z,arabic hip hop,Pas Comme Eux Records,0.678,0.47,8,-15.824,1,0.123,0.0699,0.647,0.315,0.46,91.021,4,tuna_hip_hop,Pas Comme Eux,$MXTI,XIIVI,Snoopy the highest,,
spotify:track:5MQsux8ZzCeCX3Zh1R1is2,EL DAR,EL DAR,"LUAS,4lfa",2024-02-10,246857,5,True,o521z02pw23ivep6jemptk48g,2024-02-14T23:18:05Z,"rage rap,arabic hip hop,moroccan rap",Methlab,0.625,0.556,11,-9.51,1,0.0405,0.0591,0.0,0.329,0.354,139.998,4,tuna_hip_hop,LUAS,4lfa,,,,
spotify:track:23mFiwAM7DCKh4Ha57DY4i,ARSON,ARSON,COSMIC,2024-02-01,207360,28,False,o521z02pw23ivep6jemptk48g,2024-02-15T19:21:44Z,"arabic hip hop,moroccan rap",Cosmic,0.792,0.757,6,-8.318,1,0.0542,0.0142,0.0,0.0956,0.589,125.016,4,tuna_hip_hop,COSMIC,,,,,
spotify:track:7GZTj6PBtjibc5zJC1EmJA,Omnitrix,BOOTCAMP,Wingz,2023-06-11,185360,0,True,o521z02pw23ivep6jemptk48g,2024-02-16T00:16:17Z,arabic hip hop,Pas Comme Eux Records,0.754,0.374,9,-10.935,1,0.328,0.653,0.0,0.164,0.473,159.047,4,tuna_hip_hop,Wingz,,,,,
spotify:track:4aUjsoZYcSSJQpaUJPLict,What's My Name - Remix,Midnight Drafts,"dopeman,RamsJamsss,Omara",2022-01-21,229333,5,True,o521z02pw23ivep6jemptk48g,2024-02-16T00:22:20Z,arabic hip hop,Dopeman,0.824,0.481,1,-11.479,1,0.374,0.23,0.0,0.467,0.595,134.936,4,tuna_hip_hop,dopeman,RamsJamsss,Omara,,,
spotify:track:2I8btTRmUCOGwGQKcs5aBi,PTSD,PTSD,Omara,2021-05-07,152084,1,True,o521z02pw23ivep6jemptk48g,2024-02-16T00:47:28Z,arabic hip hop,Meth Lab,0.718,0.409,9,-15.079,0,0.383,0.169,0.0,0.125,0.348,90.03,4,tuna_hip_hop,Omara,,,,,
spotify:track:5MJkAkeptg31BOnFOZKOBU,Opalach,Opalach,BadBoy 7low,2020-08-04,143593,0,True,o521z02pw23ivep6jemptk48g,2024-02-27T17:06:33Z,arabic hip hop,Red Diamond,0.879,0.634,8,-5.345,0,0.2,0.226,0.0,0.227,0.468,95.026,4,tuna_hip_hop,BadBoy 7low,,,,,
spotify:track:6S2PRAkSXyA34xhmfKK5BS,4th Wave,Waves,SAFFWIZZ,2021-07-23,125205,12,True,o521z02pw23ivep6jemptk48g,2024-02-27T17:12:07Z,"arabic hip hop,moroccan rap",Bloc C Records,0.821,0.592,9,-8.328,0,0.0862,0.351,0.0,0.131,0.493,120.027,4,tuna_hip_hop,SAFFWIZZ,,,,,
spotify:track:4Jlc4WaMrr4FZ8RpM0Ye3P,Capsule 0612 (feat. XIIVI),Ghassil Dimegh,"GAL3Y,SIXBOI,XIIVI",2024-02-05,160243,0,False,o521z02pw23ivep6jemptk48g,2024-03-24T16:11:52Z,"arabic hip hop,moroccan rap",Gal3y,0.639,0.496,1,-10.044,0,0.135,0.0557,0.00801,0.135,0.116,147.861,4,tuna_hip_hop,GAL3Y,SIXBOI,XIIVI,,,
spotify:track:5PheDuFipqs2EIT9QAgojF,Taht SFERR (featt. LAKOUD),Ghassil Dimegh,"GAL3Y,SIXBOI,Lakoud",2024-02-05,143641,0,False,o521z02pw23ivep6jemptk48g,2024-03-24T16:22:17Z,"arabic hip hop,moroccan rap,drill",Gal3y,0.56,0.663,1,-7.072,0,0.335,0.275,5.62e-06,0.193,0.36,73.378,4,tuna_hip_hop,GAL3Y,SIXBOI,Lakoud,,,
spotify:track:5sueop2QlBr574Yb87IlH7,DDT,DDT,"DvrkBoy,Catcher",2023-12-24,174211,0,True,o521z02pw23ivep6jemptk48g,2024-03-24T16:39:55Z,"arabic hip hop,moroccan rap",DvrkBoy,0.941,0.498,8,-7.635,0,0.392,0.275,0.0,0.128,0.309,122.024,4,tuna_hip_hop,DvrkBoy,Catcher,,,,
spotify:track:6DJsVxy0iLRMEUP9ZdCiRD,KHOYA,KHOYA,RARE,2023-12-08,180453,0,True,o521z02pw23ivep6jemptk48g,2024-03-24T16:44:14Z,arabic hip hop,Pas Comme Eux Records,0.619,0.831,1,-5.239,0,0.333,0.114,0.0,0.34,0.654,139.084,4,tuna_hip_hop,RARE,,,,,
spotify:track:7c7j9e7AOlpTaFtbawMs2S,Afyoon,Afyoon,"LUAS,L2",2023-07-07,109258,5,True,o521z02pw23ivep6jemptk48g,2024-03-24T16:47:26Z,rage rap,Methlab,0.676,0.651,5,-7.928,0,0.0383,0.0343,0.00106,0.182,0.113,144.988,4,tuna_hip_hop,LUAS,L2,,,,
spotify:track:4Ggov5VWWYTNvGfgebFAlK,Outsiders,Outsiders,"LUAS,John Six,L2",2023-10-11,146434,5,True,o521z02pw23ivep6jemptk48g,2024-03-24T16:54:24Z,"rage rap,arabic hip hop,moroccan rap",Methlab,0.486,0.482,1,-11.739,0,0.0491,0.0208,0.0,0.219,0.302,148.929,4,tuna_hip_hop,LUAS,John Six,L2,,,
spotify:track:5pnXss9ftUEzkE0f8p5OVa,Total Overdose,Total Overdose,"Omara,DEJ,1da-Toul",2023-09-15,212468,2,True,o521z02pw23ivep6jemptk48g,2024-03-24T16:55:31Z,arabic hip hop,Methlab,0.712,0.751,7,-7.754,1,0.134,0.367,0.834,0.0883,0.902,139.241,4,tuna_hip_hop,Omara,DEJ,1da-Toul,,,
spotify:track:6kcDYSImzHLLe7GBw2t3UO,She Can Curry,VISION,Wingz,2020-06-06,123901,0,True,o521z02pw23ivep6jemptk48g,2024-03-24T17:03:04Z,arabic hip hop,Pas Comme Eux Records,0.904,0.775,10,-5.42,1,0.145,0.0644,0.0,0.179,0.571,102.027,4,tuna_hip_hop,Wingz,,,,,
spotify:track:2FBuZRrxDQ1NtBPtPGpptV,Ma Nansech,Astronaute,Ta9chira,2022-06-17,156562,27,True,o521z02pw23ivep6jemptk48g,2024-03-24T17:04:40Z,arabic hip hop,Ta9chira,0.609,0.478,4,-9.254,0,0.516,0.132,0.0,0.09,0.325,149.028,4,tuna_hip_hop,Ta9chira,,,,,
spotify:track:4STLQfl5rtqRL8vvlX4WDo,MAFAMECH THI9A,GOLDEN GOD,"Pas Comme Eux,$MXTI,RARE,HbibzGang",2023-12-01,163000,0,True,o521z02pw23ivep6jemptk48g,2024-03-24T17:13:23Z,"arabic hip hop,moroccan rap",Pas Comme Eux Records,0.544,0.85,10,-8.396,1,0.209,0.0907,3.34e-06,0.129,0.613,115.526,3,tuna_hip_hop,Pas Comme Eux,$MXTI,RARE,HbibzGang,,
spotify:track:6mwBzgTIC9CAp3ekrwxeFG,BOOM,METRO EL RAP,"SAFFWIZZ,Mizo-H,NASTYSH!!T,$MXTI",2022-05-20,200653,20,True,o521z02pw23ivep6jemptk48g,2024-03-24T17:23:35Z,"arabic hip hop,moroccan rap",Bloc C Records,0.832,0.728,0,-6.738,1,0.463,0.176,0.0,0.117,0.638,115.001,4,tuna_hip_hop,SAFFWIZZ,Mizo-H,NASTYSH!!T,$MXTI,,
spotify:track:2VImFHSyRMwxpcFq4yLy3W,VEGA,FUCK THE KID .. AND THE CITY,XIIVI,2023-05-29,109144,0,True,o521z02pw23ivep6jemptk48g,2024-03-24T17:28:30Z,arabic hip hop,Pas Comme Eux Records,0.784,0.44,1,-10.893,1,0.551,0.522,0.0,0.549,0.656,114.969,4,tuna_hip_hop,XIIVI,,,,,
spotify:track:7blgYCXRtSSpTcrbCAxDrT,KALB 3ARBI VS CARNAL,CHEB TERRO VS DJ DIE SOON,Cheb Terro vs DJ Die Soon,2022-03-25,137249,0,True,o521z02pw23ivep6jemptk48g,2024-03-25T16:43:02Z,,Drowned By Locals,0.68,0.551,1,-9.344,0,0.301,0.0284,0.0073,0.517,0.715,153.974,4,tuna_hip_hop,Cheb Terro vs DJ Die Soon,,,,,
spotify:track:2kgoKGfGWYpWMcHMhuhKdr,Shoot a Cop In the Back,Odyssey (Odd To See),BAXV,2021-08-15,120070,3,True,o521z02pw23ivep6jemptk48g,2024-03-25T16:45:40Z,arabic hip hop,TBRL,0.449,0.643,9,-10.974,0,0.667,0.424,0.0495,0.366,0.37,81.238,4,tuna_hip_hop,BAXV,,,,,
spotify:track:5leOL2LN2x8Q2D8VEgWA0E,Dayman Doumou3,NAKAHET,"Omara,1da-Toul",2021-02-11,215592,6,True,o521z02pw23ivep6jemptk48g,2024-03-25T16:58:40Z,arabic hip hop,Meth Lab,0.747,0.246,9,-18.38,1,0.239,0.704,6.39e-06,0.11,0.484,131.306,4,tuna_hip_hop,Omara,1da-Toul,,,,
spotify:track:5fxAxvv2pfz2SR2qFuFEzQ,Kevin-Prince Boateng,Kevin-Prince Boateng,"XIIVI,L2",2024-02-26,77583,0,False,o521z02pw23ivep6jemptk48g,2024-03-31T03:31:25Z,"arabic hip hop,rage rap",Pas Comme Eux Records,0.808,0.426,11,-12.672,0,0.234,0.209,0.0,0.113,0.291,77.515,4,tuna_hip_hop,XIIVI,L2,,,,
spotify:track:3lgn1f7lanzb9DmtTs94ZF,888 Freestyle,888 Freestyle,Wingz,2022-09-12,163239,0,False,o521z02pw23ivep6jemptk48g,2024-04-10T14:11:59Z,arabic hip hop,Pas Comme Eux Records,0.801,0.776,6,-9.845,0,0.386,0.0427,0.0,0.0985,0.519,119.987,4,tuna_hip_hop,Wingz,,,,,
spotify:track:1CeiMKnsq67EI1cdxnRGgb,Pride,GOOD KID TOXIC CITY.,XIIVI,2022-01-09,186920,0,True,o521z02pw23ivep6jemptk48g,2024-04-18T07:38:03Z,arabic hip hop,XIIVI,0.862,0.286,1,-14.79,1,0.473,0.0716,1.05e-06,0.104,0.552,143.938,4,tuna_hip_hop,XIIVI,,,,,
spotify:track:49n3a4YvoPJvSsFmkOBsSz,Roger Lemaire,WHO'S KID ! WHAT CITY !,XIIVI,2022-08-25,161045,0,True,o521z02pw23ivep6jemptk48g,2024-04-18T14:05:13Z,arabic hip hop,Pas Comme Eux Records,0.623,0.906,1,-5.755,1,0.132,0.00269,9.71e-06,0.0793,0.917,80.889,4,tuna_hip_hop,XIIVI,,,,,
spotify:track:2rzxAbIo669Ar7S6gc4nNx,Beyaz Toz,Yabancı,Wingz,2024-04-20,123482,6,True,o521z02pw23ivep6jemptk48g,2024-04-22T17:22:58Z,arabic hip hop,Pas Comme Eux Records,0.795,0.484,2,-11.977,1,0.297,0.0231,0.0,0.133,0.485,139.927,3,tuna_hip_hop,Wingz,,,,,
spotify:track:6SPGXAjVeHvK0VvkejP6NK,CHARIZARD (LONG LIVE 12.6),CHARIZARD (LONG LIVE 12.6),XIIVI,2023-11-19,174840,0,True,o521z02pw23ivep6jemptk48g,2024-05-14T00:07:37Z,arabic hip hop,Pas Comme Eux Records,0.693,0.264,9,-13.688,0,0.336,0.267,0.000153,0.0966,0.0637,88.072,4,tuna_hip_hop,XIIVI,,,,,
spotify:track:6QQlQp2oxWu2W0RGE6zGRq,Mic Champ,Mic Champ,Mizo-H,2021-03-18,164191,9,True,o521z02pw23ivep6jemptk48g,2024-05-26T21:01:03Z,arabic hip hop,Mizo-H,0.806,0.537,6,-11.625,0,0.345,0.528,0.0,0.0889,0.762,128.633,4,tuna_hip_hop,Mizo-H,,,,,
spotify:track:1Z07j70T3pW7DQYAy33RsX,FI9,FI9,"Mizo-H,XIIVI",2024-02-04,158896,22,True,o521z02pw23ivep6jemptk48g,2024-05-26T21:02:33Z,arabic hip hop,Mizo-H,0.878,0.623,1,-6.554,1,0.156,0.00961,6.91e-06,0.12,0.614,144.994,4,tuna_hip_hop,Mizo-H,XIIVI,,,,
spotify:track:0Pq3Ra2qWmySwHESwxvR56,ALELI,ALELI,COSMIC,2024-05-17,268568,15,False,o521z02pw23ivep6jemptk48g,2024-06-10T21:54:21Z,"arabic hip hop,moroccan rap",Cosmic,0.697,0.607,0,-11.933,1,0.0431,0.000226,0.0,0.302,0.271,93.003,4,tuna_hip_hop,COSMIC,,,,,
spotify:track:3btnmCG8Hp0oqKKVEHQpjR,Nikndawe5drbk,SHAHNAMEH,"Wingz,XIIVI",2022-03-20,79017,0,True,o521z02pw23ivep6jemptk48g,2024-06-23T12:25:09Z,arabic hip hop,Pas Comme Eux Records,0.861,0.541,7,-9.547,1,0.436,0.305,0.0,0.542,0.541,140.221,4,tuna_hip_hop,Wingz,XIIVI,,,,
spotify:track:1oh6JQB8modgBTzdqFlmPn,Shams w 9amar,Shams W 9amar,"Feddini,Ktyb",2021-01-17,215749,21,True,o521z02pw23ivep6jemptk48g,2024-06-22T16:03:05Z,arabic hip hop,More Than Most,0.599,0.471,0,-11.975,1,0.081,0.00306,0.000107,0.0796,0.224,92.961,4,tuna_hip_hop,Feddini,Ktyb,,,,
spotify:track:0BcMWQk3yWdKketZpi5puF,HAKA MAO !,FUCK THE KID .. AND THE CITY,XIIVI,2023-05-29,153014,0,True,o521z02pw23ivep6jemptk48g,2024-06-23T12:42:48Z,arabic hip hop,Pas Comme Eux Records,0.868,0.678,6,-9.168,0,0.346,0.118,0.0,0.337,0.842,97.922,4,tuna_hip_hop,XIIVI,,,,,
spotify:track:56X4WOwIeLks2Z8KVElmem,عار,مم.. ماكلة؟,"Omara,1da-Toul,prodby2g",2023-12-25,170454,6,True,o521z02pw23ivep6jemptk48g,2024-07-12T15:54:15Z,arabic hip hop,Methlab,0.762,0.605,6,-6.119,0,0.0965,0.303,4.84e-06,0.136,0.402,113.001,4,tuna_hip_hop,Omara,1da-Toul,prodby2g,,,
spotify:track:2Tjz01VyyQGliBgOieScld,U Dunno,Sex View,A.L.A,2017-04-19,247327,0,True,o521z02pw23ivep6jemptk48g,2024-07-17T00:00:39Z,"arabic hip hop,moroccan rap",ZZH5,0.544,0.637,1,-6.887,1,0.146,0.479,3.4e-06,0.107,0.23,105.302,4,tuna_hip_hop,A.L.A,,,,,
spotify:track:2H1nCw4PhQRULnXB8tkTeP,Kyubi,EN MI CABEZA,KHLNZYY,2022-10-28,211255,11,True,o521z02pw23ivep6jemptk48g,2024-11-29T12:05:16Z,arabic hip hop,TBRL,0.902,0.293,2,-14.384,1,0.494,0.114,0.0,0.0871,0.222,128.98,4,tuna_hip_hop,KHLNZYY,,,,,
spotify:track:6ni7wWcSjVIatviQB0xXkk,0000,Mieux sans toi,"Omara,20fyee",2024-09-30,300000,10,True,o521z02pw23ivep6jemptk48g,2024-12-13T15:30:40Z,arabic hip hop,Methlab,0.649,0.436,10,-14.12,1,0.208,0.335,0.00917,0.582,0.712,90.077,4,tuna_hip_hop,Omara,20fyee,,,,
spotify:track:4tFnXd4RyWZTVBFMqRFDYM,Grizzly,ALIVE,Soldjvt,2022-06-10,237610,18,False,o521z02pw23ivep6jemptk48g,2025-01-02T18:11:25Z,arabic hip hop,!,0.748,0.489,8,-10.854,1,0.158,0.351,0.000297,0.131,0.0457,119.938,4,tuna_hip_hop,Soldjvt,,,,,
spotify:track:3Iokix25bOE4LlOikBsNYD,Underradar V2,Underradar V2,Pureconic,2025-01-05,161201,4,False,o521z02pw23ivep6jemptk48g,2025-03-18T18:47:40Z,,Pas Comme Eux Records,0.833,0.603,1,-8.904,1,0.0621,0.101,1.15e-06,0.133,0.499,121.002,4,tuna_hip_hop,Pureconic,,,,,
spotify:track:52kOE2PH0mrFd37VSgacEI,High hopes,The create,"Junior,Belhadj",2021-08-20,263000,0,False,o521z02pw23ivep6jemptk48g,2025-03-18T19:31:08Z,,Junior,0.629,0.484,9,-9.159,1,0.327,0.0119,0.0029,0.128,0.0642,86.869,4,tuna_hip_hop,Junior,Belhadj,,,,
spotify:track:07JlPUpBoCVtqQ9bzi7kjM,WE DESTROY THE FAMILY,Cheb Terro vs. DJ Die Soon,"Cheb terro,DJ Die Soon",2022-03-25,204650,7,True,o521z02pw23ivep6jemptk48g,2025-03-25T17:57:20Z,"arabic hip hop,indie electronic",Drowned By Locals,0.699,0.529,7,-13.477,1,0.0664,0.0407,0.697,0.165,0.263,126.016,4,tuna_hip_hop,Cheb terro,DJ Die Soon,,,,
spotify:track:5KVtkfh9rtn7LaSK9zZPJu,El wa7da,El wa7da,Cheb terro,2022-03-15,168254,11,False,o521z02pw23ivep6jemptk48g,2023-04-18T18:25:14Z,arabic hip hop,Independent,0.753,0.604,1,-9.405,1,0.516,0.878,0.0,0.11,0.46,82.951,4,tunisian_doomer,Cheb terro,,,,,
spotify:track:6a7XedlPz7fjsD357Zdx0w,Loop,WHO'S KID ! WHAT CITY !,XIIVI,2022-08-25,146922,0,True,o521z02pw23ivep6jemptk48g,2023-07-06T13:32:22Z,arabic hip hop,Pas Comme Eux Records,0.515,0.542,6,-8.059,1,0.246,0.00347,0.0,0.24,0.625,107.546,5,tunisian_doomer,XIIVI,,,,,
spotify:track:67nPBrdP8p0j4P23vAO2IA,NIKA7,CHEB TERRO VS DJ DIE SOON,Cheb Terro vs DJ Die Soon,2022-03-25,192125,0,True,o521z02pw23ivep6jemptk48g,2024-01-28T12:47:02Z,,Drowned By Locals,0.541,0.79,0,-9.269,1,0.365,0.281,0.0226,0.481,0.46,80.325,4,tunisian_doomer,Cheb Terro vs DJ Die Soon,,,,,
spotify:track:2C3QFi37FFDDcpffJeS19z,WE DESTROY THE FAMILY,CHEB TERRO VS DJ DIE SOON,Cheb Terro vs DJ Die Soon,2022-03-25,204650,0,True,o521z02pw23ivep6jemptk48g,2024-01-28T12:49:14Z,,Drowned By Locals,0.699,0.529,7,-13.477,1,0.0664,0.0407,0.697,0.165,0.263,126.016,4,tunisian_doomer,Cheb Terro vs DJ Die Soon,,,,,
spotify:track:0x6ZViecJqq6UrtgDJYojy,ABTAL AL DIGITAL,CHEB TERRO VS DJ DIE SOON,Cheb Terro vs DJ Die Soon,2022-03-25,141500,0,True,o521z02pw23ivep6jemptk48g,2024-01-28T12:50:17Z,,Drowned By Locals,0.724,0.654,0,-9.477,1,0.112,0.000759,0.163,0.0779,0.276,119.959,4,tunisian_doomer,Cheb Terro vs DJ Die Soon,,,,,
spotify:track:4w5px1vRXYfy6kEmQDQZtO,الكوكب الوطاني,COLLECTION OF CHEB TERRO X DJ HRIZEN,"DJ Hrizen,Cheb terro",2022-07-14,79968,8,True,o521z02pw23ivep6jemptk48g,2024-01-28T13:47:00Z,arabic hip hop,Phantom Production,0.647,0.823,11,-6.44,0,0.306,0.388,0.0,0.172,0.53,121.024,4,tunisian_doomer,DJ Hrizen,Cheb terro,,,,
spotify:track:7CKIlQrMniUSUarUVxwVaI,Al Wa7Da,Al Wa7Da,Cheb terro,2022-01-15,168333,29,False,o521z02pw23ivep6jemptk48g,2024-10-06T19:03:40Z,arabic hip hop,Independent,0.634,0.595,1,-9.491,1,0.567,0.879,0.0,0.11,0.411,82.927,4,tunisian_doomer,Cheb terro,,,,,
spotify:track:6dmKh85ZY8lkxrWC51yB2v,GAINS,ONCE UPON A TIME IN 7OUMET 3AYCHA,BAXV,2024-03-06,140182,0,True,o521z02pw23ivep6jemptk48g,2024-10-07T08:01:16Z,arabic hip hop,6619531 Records DK,0.965,0.161,1,-17.359,1,0.414,0.343,0.0,0.104,0.116,119.979,4,tunisian_doomer,BAXV,,,,,
spotify:track:1h34a60EY4QrhTLadpRAa7,Say No To Pasta,Odyssey (Odd To See),BAXV,2021-08-15,127140,2,True,o521z02pw23ivep6jemptk48g,2024-10-07T08:13:36Z,arabic hip hop,TBRL,0.591,0.436,1,-9.909,1,0.358,0.206,7.53e-06,0.0997,0.113,143.537,4,tunisian_doomer,BAXV,,,,,
spotify:track:3QcNADm7Mo3kaDqcvOlLMF,Nfous,10 Marra,El Castro,2020-01-31,212424,29,True,vkomdt2me00wiulfvovwfbimp,2020-04-11T11:55:14Z,arabic hip hop,ZZH5,0.716,0.591,1,-9.148,1,0.153,0.00613,4.57e-05,0.134,0.288,141.935,4,zzh5,El Castro,,,,,
spotify:track:2Oul8vPuCK9A9VeIGKuyfE,Ma Te9efch,10 Marra,"El Castro,A.L.A",2020-01-31,226032,23,True,vkomdt2me00wiulfvovwfbimp,2020-04-11T11:55:14Z,"arabic hip hop,moroccan rap",ZZH5,0.792,0.429,2,-13.252,1,0.294,0.37,5.22e-05,0.102,0.307,107.997,4,zzh5,El Castro,A.L.A,,,,
spotify:track:1QuMZkpvSmDIoKDi3oKkqF,10 Marra,10 Marra,"El Castro,A.L.A",2020-01-31,180048,33,True,vkomdt2me00wiulfvovwfbimp,2020-04-11T11:55:14Z,"arabic hip hop,moroccan rap",ZZH5,0.803,0.625,1,-11.744,1,0.0965,0.0398,8.14e-05,0.0865,0.147,103.95,4,zzh5,El Castro,A.L.A,,,,
spotify:track:3VGXZ7AFkimSEFP2BPBGlt,Zandieni IV,10 Marra,El Castro,2020-01-31,758208,23,True,vkomdt2me00wiulfvovwfbimp,2020-04-11T11:55:14Z,arabic hip hop,ZZH5,0.645,0.666,7,-11.097,0,0.374,0.0252,0.0,0.139,0.858,86.505,4,zzh5,El Castro,,,,,
spotify:track:6LbJXlwKZMHURre1Gz2cbh,Zandieni V,10 Marra,El Castro,2020-01-31,218495,29,True,vkomdt2me00wiulfvovwfbimp,2020-04-11T11:55:14Z,arabic hip hop,ZZH5,0.554,0.529,6,-13.105,0,0.396,0.918,0.000231,0.107,0.344,86.645,4,zzh5,El Castro,,,,,
spotify:track:5GjZXgw2ySecckDg4ZlIND,Wake Up,10 Marra,"El Castro,A.L.A",2020-01-31,245904,32,True,vkomdt2me00wiulfvovwfbimp,2020-04-11T11:55:14Z,"arabic hip hop,moroccan rap",ZZH5,0.801,0.554,1,-9.061,0,0.246,0.0289,0.0,0.21,0.241,134.967,4,zzh5,El Castro,A.L.A,,,,
spotify:track:6IAG80w07LIJ5yHWn5B49v,Oasis,10 Marra,"El Castro,Cuzama,K-2ouj",2020-01-31,352464,17,True,vkomdt2me00wiulfvovwfbimp,2020-04-11T11:55:14Z,arabic hip hop,ZZH5,0.817,0.724,9,-7.02,1,0.251,0.0959,0.0,0.202,0.173,120.018,5,zzh5,El Castro,Cuzama,K-2ouj,,,
